timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,ex,ey,ez
1748836690313,-1817,-20,1749,0,-11,1,-41,10,6,204.19012451171875,46.05584716796875,-0.7093605399131775
1748836690313,-1817,-20,1749,0,-11,1,-41,10,6,204.18182373046875,46.05818557739258,-0.7134984731674194
1748836690414,-1815,-19,1751,0,-12,0,-41,10,6,204.18182373046875,46.05818557739258,-0.7134984731674194
1748836690414,-1815,-19,1751,0,-12,0,-41,10,6,204.1806640625,46.05487060546875,-0.7041435837745667
1748836690529,-1816,-21,1750,0,-11,0,-41,10,6,204.1806640625,46.05487060546875,-0.7041435837745667
1748836690529,-1816,-21,1750,0,-11,0,-41,10,6,204.1713104248047,46.055580139160156,-0.7118419408798218
1748836690638,-1817,-21,1752,0,-12,0,-41,10,6,204.1713104248047,46.055580139160156,-0.7118419408798218
1748836690638,-1817,-21,1752,0,-12,0,-41,10,6,204.17628479003906,46.05460739135742,-0.7072342038154602
1748836690747,-1816,-21,1750,0,-11,0,-41,10,6,204.17628479003906,46.05460739135742,-0.7072342038154602
1748836690747,-1816,-21,1750,0,-11,0,-41,10,6,204.17971801757812,46.05415344238281,-0.6968451142311096
1748836690853,-1816,-21,1750,0,-11,0,-41,10,6,204.17971801757812,46.05415344238281,-0.6968451142311096
1748836690853,-1816,-21,1750,0,-11,0,-41,10,6,204.17184448242188,46.05832290649414,-0.7035545110702515
1748836690950,-1817,-21,1750,0,-11,0,-41,10,6,204.17184448242188,46.05832290649414,-0.7035545110702515
1748836690950,-1817,-21,1750,0,-11,0,-41,10,6,204.16355895996094,46.06753158569336,-0.7045335173606873
1748836691042,-1816,-21,1751,0,-11,0,-41,10,6,204.16355895996094,46.06753158569336,-0.7045335173606873
1748836691042,-1816,-21,1751,0,-11,0,-41,10,6,204.15924072265625,46.0575065612793,-0.7041692733764648
1748836691134,-1817,-19,1751,0,-11,0,-41,10,6,204.15924072265625,46.0575065612793,-0.7041692733764648
1748836691134,-1817,-19,1751,0,-11,0,-41,10,6,204.17672729492188,46.054420471191406,-0.6763138175010681
1748836691241,-1818,-22,1752,0,-11,0,-41,10,6,204.17672729492188,46.054420471191406,-0.6763138175010681
1748836691241,-1818,-22,1752,0,-11,0,-41,10,6,204.14720153808594,46.06945037841797,-0.7082462906837463
1748836691329,-1817,-21,1751,0,-11,0,-41,10,6,204.14720153808594,46.06945037841797,-0.7082462906837463
1748836691329,-1817,-21,1751,0,-11,0,-41,10,6,204.14649963378906,46.06568145751953,-0.7057278156280518
1748836691429,-1816,-21,1751,0,-11,0,-40,10,6,204.14649963378906,46.06568145751953,-0.7057278156280518
1748836691429,-1816,-21,1751,0,-11,0,-40,10,6,204.15640258789062,46.05763244628906,-0.6970348954200745
1748836691545,-1817,-21,1750,0,-11,0,-40,10,6,204.15640258789062,46.05763244628906,-0.6970348954200745
1748836691545,-1817,-21,1750,0,-11,0,-40,10,6,204.1678924560547,46.059871673583984,-0.6888024210929871
