timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,ex,ey,ez
1748938417878,-1678,-52,1944,0,-11,0,-16,28,-17,228.4453125,40.80173110961914,-1.546324610710144
1748938417972,-1678,-52,1944,0,-11,0,-17,28,-18,228.4453125,40.80173110961914,-1.546324610710144
1748938417972,-1678,-52,1944,0,-11,0,-17,28,-18,228.44534301757812,40.79640197753906,-1.5489368438720703
1748938418095,-1678,-52,1944,0,-11,0,-16,28,-18,228.44534301757812,40.79640197753906,-1.5489368438720703
1748938418096,-1678,-52,1944,0,-11,0,-16,28,-18,228.44151306152344,40.79603958129883,-1.5405417680740356
1748938418188,-1678,-52,1944,0,-11,0,-16,28,-18,228.44151306152344,40.79603958129883,-1.5405417680740356
1748938418189,-1678,-52,1944,0,-11,0,-16,28,-18,228.43478393554688,40.79869079589844,-1.5429794788360596
1748938418292,-1678,-52,1944,0,-11,0,-14,29,-18,228.43478393554688,40.79869079589844,-1.5429794788360596
1748938418293,-1678,-52,1944,0,-11,0,-14,29,-18,228.46697998046875,40.810028076171875,-1.5330089330673218
1748938418406,-1678,-52,1944,0,-11,0,-16,28,-18,228.46697998046875,40.810028076171875,-1.5330089330673218
1748938418406,-1678,-52,1944,0,-11,0,-16,28,-18,228.47610473632812,40.80207824707031,-1.5392433404922485
1748938418498,-1678,-52,1945,0,-11,0,-17,28,-18,228.47610473632812,40.80207824707031,-1.5392433404922485
1748938418499,-1678,-52,1945,0,-11,0,-17,28,-18,228.46823120117188,40.79130554199219,-1.5428367853164673
1748938418594,-1678,-52,1944,0,-11,0,-17,28,-18,228.46823120117188,40.79130554199219,-1.5428367853164673
1748938418594,-1678,-52,1944,0,-11,0,-17,28,-18,228.48046875,40.792274475097656,-1.545945405960083
1748938418702,-1678,-52,1944,0,-11,0,-16,28,-18,228.48046875,40.792274475097656,-1.545945405960083
1748938418704,-1678,-52,1944,0,-11,0,-16,28,-18,228.47738647460938,40.79201126098633,-1.546236276626587
1748938418796,-1678,-52,1944,0,-11,0,-17,28,-17,228.47738647460938,40.79201126098633,-1.546236276626587
1748938418810,-1678,-52,1944,0,-11,0,-17,28,-17,228.4700927734375,40.786521911621094,-1.5555387735366821
1748938418934,-1678,-52,1945,0,-11,0,-17,28,-18,228.4700927734375,40.786521911621094,-1.5555387735366821
1748938418935,-1678,-52,1945,0,-11,0,-17,28,-18,228.46533203125,40.786773681640625,-1.5480473041534424
1748938419012,-1678,-52,1944,0,-11,0,-17,28,-17,228.46533203125,40.786773681640625,-1.5480473041534424
1748938419013,-1678,-52,1944,0,-11,0,-17,28,-17,228.46090698242188,40.78827667236328,-1.5501595735549927
1748938419121,-1678,-52,1944,0,-11,0,-17,28,-18,228.46090698242188,40.78827667236328,-1.5501595735549927
1748938419122,-1678,-52,1944,0,-11,0,-17,28,-18,228.4499053955078,40.794090270996094,-1.5485857725143433
1748938419240,-1678,-52,1944,0,-11,0,-16,28,-18,228.4499053955078,40.794090270996094,-1.5485857725143433
1748938419241,-1678,-52,1944,0,-11,0,-16,28,-18,228.43099975585938,40.795562744140625,-1.5474549531936646
1748938419346,-1678,-52,1944,0,-11,0,-16,28,-18,228.43099975585938,40.795562744140625,-1.5474549531936646
1748938419347,-1678,-52,1944,0,-11,0,-16,28,-18,228.41473388671875,40.79353713989258,-1.551369309425354
1748938419428,-1678,-51,1944,0,-11,0,-15,28,-18,228.41473388671875,40.79353713989258,-1.551369309425354
1748938419428,-1678,-51,1944,0,-11,0,-15,28,-18,228.4017333984375,40.78996276855469,-1.5471409559249878
1748938419574,-1678,-52,1944,0,-11,0,-17,28,-18,228.4017333984375,40.78996276855469,-1.5471409559249878
1748938419574,-1678,-52,1944,0,-11,0,-17,28,-18,228.39537048339844,40.785484313964844,-1.5486276149749756
1748938419642,-1678,-52,1945,0,-11,0,-16,28,-19,228.39537048339844,40.785484313964844,-1.5486276149749756
1748938419642,-1678,-52,1945,0,-11,0,-16,28,-19,228.38584899902344,40.790428161621094,-1.5422286987304688
1748938419737,-1678,-52,1944,0,-11,0,-17,27,-18,228.38584899902344,40.790428161621094,-1.5422286987304688
1748938419738,-1678,-52,1944,0,-11,0,-17,27,-18,228.35972595214844,40.78346252441406,-1.5510631799697876
1748938419842,-1678,-52,1944,0,-11,0,-17,28,-18,228.35972595214844,40.78346252441406,-1.5510631799697876
1748938419842,-1678,-52,1944,0,-11,0,-17,28,-18,228.3591766357422,40.78590393066406,-1.5487349033355713
1748938419951,-1679,-52,1943,0,-11,0,-17,28,-18,228.3591766357422,40.78590393066406,-1.5487349033355713
1748938419951,-1679,-52,1943,0,-11,0,-17,28,-18,228.3706512451172,40.800880432128906,-1.5426485538482666
1748938420057,-1678,-52,1943,0,-11,0,-15,28,-18,228.3706512451172,40.800880432128906,-1.5426485538482666
1748938420057,-1678,-52,1943,0,-11,0,-15,28,-18,228.37811279296875,40.80646514892578,-1.5364549160003662
1748938420167,-1678,-52,1943,0,-11,0,-15,28,-18,228.35792541503906,40.796722412109375,-1.5423235893249512
1748938420167,-1678,-52,1943,0,-11,0,-17,28,-19,228.35792541503906,40.796722412109375,-1.5423235893249512
1748938420290,-1678,-52,1943,0,-11,0,-17,27,-18,228.35792541503906,40.796722412109375,-1.5423235893249512
1748938420291,-1678,-52,1943,0,-11,0,-17,27,-18,228.33779907226562,40.78987503051758,-1.549923300743103
1748938420384,-1678,-52,1943,0,-11,0,-17,28,-17,228.33779907226562,40.78987503051758,-1.549923300743103
1748938420385,-1678,-52,1943,0,-11,0,-17,28,-17,228.3444061279297,40.800052642822266,-1.5488389730453491
1748938420493,-1678,-52,1944,0,-11,0,-17,28,-17,228.3444061279297,40.800052642822266,-1.5488389730453491
1748938420493,-1678,-52,1944,0,-11,0,-17,28,-17,228.34329223632812,40.79780197143555,-1.547047734260559
1748938420586,-1678,-52,1944,0,-11,0,-17,28,-17,228.33792114257812,40.80216979980469,-1.5424631834030151
1748938420586,-1678,-52,1944,0,-11,0,-17,28,-19,228.33792114257812,40.80216979980469,-1.5424631834030151
1748938420697,-1678,-52,1944,0,-11,0,-17,28,-19,228.31861877441406,40.800682067871094,-1.536352515220642
1748938420697,-1678,-52,1945,0,-11,0,-15,28,-19,228.31861877441406,40.800682067871094,-1.536352515220642
1748938420789,-1678,-52,1945,0,-11,0,-15,28,-19,228.29769897460938,40.788795471191406,-1.5395056009292603
1748938420789,-1678,-51,1944,0,-11,0,-16,28,-18,228.29769897460938,40.788795471191406,-1.5395056009292603
1748938420898,-1678,-52,1944,0,-11,0,-16,28,-18,228.29769897460938,40.788795471191406,-1.5395056009292603
1748938420899,-1678,-52,1944,0,-11,0,-16,28,-18,228.2801513671875,40.79463577270508,-1.5447229146957397
1748938421006,-1678,-52,1944,0,-11,0,-15,28,-19,228.2801513671875,40.79463577270508,-1.5447229146957397
1748938421007,-1678,-52,1944,0,-11,0,-15,28,-19,228.27369689941406,40.797645568847656,-1.5390843152999878
1748938421131,-1678,-52,1944,0,-11,0,-17,29,-19,228.27369689941406,40.797645568847656,-1.5390843152999878
1748938421132,-1678,-52,1944,0,-11,0,-17,29,-19,228.2881622314453,40.798282623291016,-1.5469598770141602
1748938421228,-1678,-52,1945,0,-11,0,-17,28,-20,228.2881622314453,40.798282623291016,-1.5469598770141602
1748938421229,-1678,-52,1945,0,-11,0,-17,28,-20,228.28207397460938,40.790592193603516,-1.5490614175796509
1748938421333,-1678,-52,1944,0,-11,0,-17,27,-19,228.28207397460938,40.790592193603516,-1.5490614175796509
1748938421333,-1678,-52,1944,0,-11,0,-17,27,-19,228.2530059814453,40.78624725341797,-1.5477277040481567
1748938421426,-1678,-52,1944,0,-11,0,-17,27,-19,228.25814819335938,40.789703369140625,-1.548180341720581
1748938421427,-1678,-52,1944,0,-11,0,-16,28,-18,228.25814819335938,40.789703369140625,-1.548180341720581
1748938421535,-1678,-52,1944,0,-11,0,-17,28,-18,228.25814819335938,40.789703369140625,-1.548180341720581
1748938421536,-1678,-52,1944,0,-11,0,-17,28,-18,228.26156616210938,40.7895393371582,-1.5505039691925049
1748938421645,-1678,-52,1944,0,-11,0,-17,27,-19,228.26156616210938,40.7895393371582,-1.5505039691925049
1748938421646,-1678,-52,1944,0,-11,0,-17,27,-19,228.26194763183594,40.797515869140625,-1.5493354797363281
1748938421738,-1677,-52,1946,0,-11,0,-17,28,-19,228.26194763183594,40.797515869140625,-1.5493354797363281
1748938421739,-1677,-52,1946,0,-11,0,-17,28,-19,228.24356079101562,40.77055358886719,-1.5461214780807495
1748938421832,-1679,-52,1944,0,-11,0,-17,28,-19,228.24356079101562,40.77055358886719,-1.5461214780807495
1748938421852,-1679,-52,1944,0,-11,0,-17,28,-19,228.2264404296875,40.78720474243164,-1.5436408519744873
1748938421949,-1677,-52,1945,0,-11,0,-17,29,-18,228.2264404296875,40.78720474243164,-1.5436408519744873
1748938421949,-1677,-52,1945,0,-11,0,-17,29,-18,228.21945190429688,40.777198791503906,-1.54798424243927
1748938422063,-1677,-52,1945,0,-11,0,-16,29,-19,228.21945190429688,40.777198791503906,-1.54798424243927
1748938422063,-1677,-52,1945,0,-11,0,-16,29,-19,228.22792053222656,40.76943588256836,-1.5383150577545166
1748938422143,-1678,-52,1945,0,-11,0,-17,28,-18,228.22792053222656,40.76943588256836,-1.5383150577545166
1748938422144,-1678,-52,1945,0,-11,0,-17,28,-18,228.2187042236328,40.758941650390625,-1.5510529279708862
1748938422266,-1678,-52,1945,0,-11,0,-16,28,-17,228.2187042236328,40.758941650390625,-1.5510529279708862
1748938422267,-1678,-52,1945,0,-11,0,-16,28,-17,228.2128143310547,40.77415466308594,-1.5412174463272095
1748938422363,-1676,-53,1947,0,-11,0,-17,28,-19,228.2128143310547,40.77415466308594,-1.5412174463272095
1748938422364,-1676,-53,1947,0,-11,0,-17,28,-19,228.1910400390625,40.76803207397461,-1.536997675895691
1748938422482,-1679,-51,1944,0,-11,0,-13,28,-18,228.1910400390625,40.76803207397461,-1.536997675895691
1748938422483,-1679,-51,1944,0,-11,0,-13,28,-18,228.19708251953125,40.775779724121094,-1.5315173864364624
1748938422575,-1679,-51,1944,0,-11,0,-13,28,-18,228.18861389160156,40.79840850830078,-1.5397465229034424
1748938422575,-1679,-52,1943,0,-11,0,-17,29,-19,228.18861389160156,40.79840850830078,-1.5397465229034424
1748938422684,-1679,-52,1943,0,-11,0,-17,28,-18,228.18861389160156,40.79840850830078,-1.5397465229034424
1748938422685,-1679,-52,1943,0,-11,0,-17,28,-18,228.18341064453125,40.80546951293945,-1.5445207357406616
1748938422793,-1678,-51,1944,0,-11,0,-16,28,-19,228.18341064453125,40.80546951293945,-1.5445207357406616
1748938422794,-1678,-51,1944,0,-11,0,-16,28,-19,228.18115234375,40.80717086791992,-1.5369014739990234
1748938422887,-1678,-51,1944,0,-11,0,-16,28,-19,228.18115234375,40.80717086791992,-1.5369014739990234
1748938422888,-1678,-51,1944,0,-11,0,-16,28,-19,228.171142578125,40.79712677001953,-1.5360851287841797
1748938422995,-1678,-52,1944,0,-11,0,-16,28,-18,228.171142578125,40.79712677001953,-1.5360851287841797
1748938422995,-1678,-52,1944,0,-11,0,-16,28,-18,228.17523193359375,40.79853820800781,-1.5465924739837646
1748938423088,-1678,-52,1944,0,-11,0,-17,28,-17,228.17523193359375,40.79853820800781,-1.5465924739837646
1748938423089,-1678,-52,1944,0,-11,0,-17,28,-17,228.18414306640625,40.79636001586914,-1.5455244779586792
1748938423199,-1678,-52,1944,0,-11,0,-17,28,-17,228.18414306640625,40.79636001586914,-1.5455244779586792
1748938423200,-1678,-52,1944,0,-11,0,-17,28,-17,228.19061279296875,40.799659729003906,-1.5484801530838013
1748938423306,-1678,-52,1944,0,-11,0,-17,28,-17,228.1983642578125,40.80415725708008,-1.54527747631073
1748938423307,-1678,-52,1944,0,-11,0,-16,28,-17,228.1983642578125,40.80415725708008,-1.54527747631073
1748938423416,-1678,-52,1944,0,-11,0,-16,28,-17,228.19981384277344,40.801170349121094,-1.5518261194229126
1748938423417,-1678,-52,1944,0,-11,0,-17,28,-17,228.19981384277344,40.801170349121094,-1.5518261194229126
1748938423525,-1678,-52,1944,0,-11,0,-16,29,-16,228.19981384277344,40.801170349121094,-1.5518261194229126
1748938423526,-1678,-52,1944,0,-11,0,-16,29,-16,228.21823120117188,40.79654312133789,-1.5488377809524536
1748938423618,-1678,-52,1944,0,-11,0,-17,28,-18,228.21823120117188,40.79654312133789,-1.5488377809524536
1748938423619,-1678,-52,1944,0,-11,0,-17,28,-18,228.2300262451172,40.7963981628418,-1.5431219339370728
1748938423727,-1678,-52,1944,0,-11,0,-17,28,-18,228.2300262451172,40.7963981628418,-1.5431219339370728
1748938423728,-1678,-52,1944,0,-11,0,-17,28,-18,228.2164306640625,40.794708251953125,-1.5440548658370972
1748938423835,-1678,-52,1944,0,-11,0,-17,28,-18,228.218994140625,40.795589447021484,-1.5428245067596436
1748938423836,-1678,-51,1944,0,-11,0,-16,28,-17,228.218994140625,40.795589447021484,-1.5428245067596436
1748938423943,-1678,-52,1944,0,-11,0,-16,28,-17,228.218994140625,40.795589447021484,-1.5428245067596436
1748938423944,-1678,-52,1944,0,-11,0,-16,28,-17,228.22677612304688,40.792236328125,-1.547296166419983
1748938424036,-1678,-52,1944,0,-11,0,-16,28,-18,228.22677612304688,40.792236328125,-1.547296166419983
1748938424036,-1678,-52,1944,0,-11,0,-16,28,-18,228.2320556640625,40.79542541503906,-1.5443800687789917
1748938424146,-1678,-52,1944,0,-11,0,-16,28,-18,228.2320556640625,40.79542541503906,-1.5443800687789917
1748938424147,-1678,-52,1944,0,-11,0,-16,28,-18,228.2447509765625,40.795440673828125,-1.5457794666290283
1748938424254,-1678,-52,1944,0,-11,0,-16,28,-18,228.2447509765625,40.795440673828125,-1.5457794666290283
1748938424254,-1678,-52,1944,0,-11,0,-16,28,-18,228.24740600585938,40.78643035888672,-1.5500519275665283
1748938424346,-1678,-52,1944,0,-11,0,-16,28,-18,228.24740600585938,40.78643035888672,-1.5500519275665283
1748938424347,-1678,-52,1944,0,-11,0,-16,28,-18,228.26150512695312,40.78581237792969,-1.546560525894165
1748938424455,-1678,-52,1945,0,-11,0,-16,27,-17,228.26150512695312,40.78581237792969,-1.546560525894165
1748938424456,-1678,-52,1945,0,-11,0,-16,27,-17,228.24826049804688,40.785980224609375,-1.5444972515106201
1748938424564,-1678,-52,1945,0,-11,0,-16,27,-17,228.2239532470703,40.786338806152344,-1.5378106832504272
1748938424565,-1678,-52,1945,0,-11,0,-16,28,-18,228.2239532470703,40.786338806152344,-1.5378106832504272
1748938424673,-1678,-52,1945,0,-11,0,-17,28,-17,228.2239532470703,40.786338806152344,-1.5378106832504272
1748938424674,-1678,-52,1945,0,-11,0,-17,28,-17,228.20176696777344,40.77833938598633,-1.5506891012191772
1748938424767,-1678,-52,1945,0,-11,0,-17,28,-17,228.20176696777344,40.77833938598633,-1.5506891012191772
1748938424767,-1678,-52,1945,0,-11,0,-17,28,-17,228.1903839111328,40.77833938598633,-1.5492662191390991
1748938424876,-1678,-52,1945,0,-11,0,-17,28,-18,228.1903839111328,40.77833938598633,-1.5492662191390991
1748938424877,-1678,-52,1945,0,-11,0,-17,28,-18,228.1809539794922,40.778236389160156,-1.5442419052124023
1748938424970,-1678,-51,1945,0,-11,0,-17,28,-18,228.1809539794922,40.778236389160156,-1.5442419052124023
1748938424971,-1678,-51,1945,0,-11,0,-17,28,-18,228.17684936523438,40.78094482421875,-1.5495553016662598
1748938425093,-1678,-52,1945,0,-11,0,-17,28,-17,228.17684936523438,40.78094482421875,-1.5495553016662598
1748938425093,-1678,-52,1945,0,-11,0,-17,28,-17,228.17471313476562,40.77987289428711,-1.55359947681427
1748938425186,-1678,-52,1945,0,-11,0,-16,28,-18,228.17471313476562,40.77987289428711,-1.55359947681427
1748938425187,-1678,-52,1945,0,-11,0,-16,28,-18,228.171142578125,40.78038787841797,-1.5415974855422974
1748938425280,-1678,-52,1944,0,-11,0,-15,28,-17,228.171142578125,40.78038787841797,-1.5415974855422974
1748938425280,-1678,-52,1944,0,-11,0,-15,28,-17,228.16250610351562,40.78776931762695,-1.5437895059585571
1748938425373,-1677,-52,1946,0,-11,0,-16,28,-18,228.16250610351562,40.78776931762695,-1.5437895059585571
1748938425374,-1677,-52,1946,0,-11,0,-16,28,-18,228.16754150390625,40.77558135986328,-1.544367790222168
1748938425482,-1680,-52,1943,0,-11,0,-16,28,-17,228.16754150390625,40.77558135986328,-1.544367790222168
1748938425483,-1680,-52,1943,0,-11,0,-16,28,-17,228.1756591796875,40.793670654296875,-1.5500080585479736
1748938425591,-1680,-52,1943,0,-11,0,-16,28,-17,228.1756591796875,40.793670654296875,-1.5500080585479736
1748938425592,-1680,-52,1943,0,-11,0,-16,28,-17,228.19979858398438,40.82337188720703,-1.54832124710083
1748938425698,-1679,-52,1944,0,-11,0,-17,28,-17,228.19979858398438,40.82337188720703,-1.54832124710083
1748938425698,-1679,-52,1944,0,-11,0,-17,28,-17,228.22711181640625,40.80726623535156,-1.5512683391571045
1748938425788,-1677,-52,1946,0,-11,0,-17,28,-18,228.22711181640625,40.80726623535156,-1.5512683391571045
1748938425789,-1677,-52,1946,0,-11,0,-17,28,-18,228.21414184570312,40.77933883666992,-1.548360824584961
1748938425899,-1677,-52,1945,0,-11,0,-17,27,-16,228.21414184570312,40.77933883666992,-1.548360824584961
1748938425900,-1677,-52,1945,0,-11,0,-17,27,-16,228.21038818359375,40.764678955078125,-1.5580214262008667
1748938426009,-1678,-51,1945,0,-11,0,-17,27,-18,228.21038818359375,40.764678955078125,-1.5580214262008667
1748938426010,-1678,-51,1945,0,-11,0,-17,27,-18,228.2187042236328,40.76818084716797,-1.5455338954925537
1748938426117,-1679,-52,1945,0,-11,0,-16,28,-17,228.2187042236328,40.76818084716797,-1.5455338954925537
1748938426117,-1679,-52,1945,0,-11,0,-16,28,-17,228.2085723876953,40.778961181640625,-1.5460455417633057
1748938426273,-1678,-52,1945,0,-11,0,-16,28,-18,228.2085723876953,40.778961181640625,-1.5460455417633057
1748938426274,-1678,-52,1945,0,-11,0,-16,28,-18,228.22010803222656,40.77752685546875,-1.5476261377334595
1748938426327,-1678,-52,1946,0,-11,0,-16,27,-18,228.22010803222656,40.77752685546875,-1.5476261377334595
1748938426327,-1678,-52,1946,0,-11,0,-16,27,-18,228.20364379882812,40.77583312988281,-1.5491881370544434
1748938426428,-1678,-52,1945,0,-11,0,-17,28,-18,228.20364379882812,40.77583312988281,-1.5491881370544434
1748938426429,-1678,-52,1945,0,-11,0,-17,28,-18,228.1938018798828,40.7733154296875,-1.5489870309829712
1748938426537,-1678,-52,1945,0,-11,0,-17,28,-18,228.21421813964844,40.78164291381836,-1.5477256774902344
1748938426538,-1678,-52,1945,0,-11,0,-16,28,-18,228.21421813964844,40.78164291381836,-1.5477256774902344
1748938426645,-1678,-52,1945,0,-11,0,-16,27,-18,228.21421813964844,40.78164291381836,-1.5477256774902344
1748938426645,-1678,-52,1945,0,-11,0,-16,27,-18,228.20484924316406,40.782325744628906,-1.5490329265594482
1748938426755,-1678,-52,1945,0,-11,0,-17,28,-17,228.20484924316406,40.782325744628906,-1.5490329265594482
1748938426755,-1678,-52,1945,0,-11,0,-17,28,-17,228.21087646484375,40.777130126953125,-1.5507973432540894
1748938426832,-1678,-52,1945,0,-11,0,-16,27,-17,228.21087646484375,40.777130126953125,-1.5507973432540894
1748938426832,-1678,-52,1945,0,-11,0,-16,27,-17,228.20828247070312,40.77720642089844,-1.5522562265396118
1748938426957,-1678,-52,1945,0,-11,0,-16,27,-17,228.22396850585938,40.7793083190918,-1.5421371459960938
1748938426957,-1678,-51,1945,0,-11,0,-17,28,-18,228.22396850585938,40.7793083190918,-1.5421371459960938
1748938427050,-1678,-52,1945,0,-11,0,-17,28,-18,228.22396850585938,40.7793083190918,-1.5421371459960938
1748938427050,-1678,-52,1945,0,-11,0,-17,28,-18,228.1865997314453,40.783668518066406,-1.5472259521484375
1748938427175,-1678,-52,1945,0,-11,0,-17,28,-18,228.1865997314453,40.783668518066406,-1.5472259521484375
1748938427175,-1678,-52,1945,0,-11,0,-17,28,-18,228.1707305908203,40.78666687011719,-1.5468858480453491
1748938427252,-1678,-52,1945,0,-11,0,-17,28,-18,228.1707305908203,40.78666687011719,-1.5468858480453491
1748938427252,-1678,-52,1945,0,-11,0,-17,28,-18,228.1576690673828,40.78496551513672,-1.552491545677185
1748938427376,-1678,-52,1945,0,-11,0,-17,28,-19,228.1576690673828,40.78496551513672,-1.552491545677185
1748938427376,-1678,-52,1945,0,-11,0,-17,28,-19,228.14886474609375,40.79002380371094,-1.544670581817627
1748938427452,-1678,-52,1945,0,-11,0,-17,28,-17,228.14886474609375,40.79002380371094,-1.544670581817627
1748938427453,-1678,-52,1945,0,-11,0,-17,28,-17,228.1484375,40.784366607666016,-1.5564796924591064
1748938427577,-1678,-52,1945,0,-11,0,-17,28,-17,228.16482543945312,40.78690719604492,-1.5537433624267578
1748938427577,-1678,-52,1945,0,-11,0,-16,28,-16,228.16482543945312,40.78690719604492,-1.5537433624267578
1748938427671,-1678,-52,1945,0,-11,0,-17,27,-18,228.16482543945312,40.78690719604492,-1.5537433624267578
1748938427671,-1678,-52,1945,0,-11,0,-17,27,-18,228.1649932861328,40.791629791259766,-1.5448501110076904
1748938427780,-1678,-52,1945,0,-11,0,-17,27,-17,228.1649932861328,40.791629791259766,-1.5448501110076904
1748938427781,-1678,-52,1945,0,-11,0,-17,27,-17,228.15438842773438,40.78582763671875,-1.5546505451202393
1748938427890,-1678,-52,1945,0,-11,0,-16,27,-18,228.15438842773438,40.78582763671875,-1.5546505451202393
1748938427890,-1678,-52,1945,0,-11,0,-16,27,-18,228.1556396484375,40.79206848144531,-1.5397802591323853
1748938427968,-1679,-51,1944,0,-11,0,-17,27,-18,228.1556396484375,40.79206848144531,-1.5397802591323853
1748938427968,-1679,-51,1944,0,-11,0,-17,27,-18,228.15328979492188,40.785400390625,-1.537933588027954
1748938428091,-1677,-52,1946,0,-11,0,-16,28,-17,228.15328979492188,40.785400390625,-1.537933588027954
1748938428091,-1677,-52,1946,0,-11,0,-16,28,-17,228.14393615722656,40.77333068847656,-1.5448603630065918
1748938428214,-1677,-52,1946,0,-11,0,-16,28,-17,228.15921020507812,40.7852783203125,-1.5335832834243774
1748938428214,-1678,-52,1945,0,-11,0,-15,27,-18,228.15921020507812,40.7852783203125,-1.5335832834243774
1748938428309,-1678,-52,1945,0,-11,0,-15,27,-18,228.14224243164062,40.77412414550781,-1.5543718338012695
1748938428309,-1678,-51,1945,0,-11,0,-17,28,-17,228.14224243164062,40.77412414550781,-1.5543718338012695
1748938428389,-1678,-52,1945,0,-11,0,-16,28,-18,228.14224243164062,40.77412414550781,-1.5543718338012695
1748938428390,-1678,-52,1945,0,-11,0,-16,28,-18,228.1411895751953,40.779296875,-1.5454258918762207
1748938428496,-1678,-52,1945,0,-11,0,-17,28,-17,228.1411895751953,40.779296875,-1.5454258918762207
1748938428497,-1678,-52,1945,0,-11,0,-17,28,-17,228.1371307373047,40.78345489501953,-1.544307827949524
1748938428590,-1678,-52,1945,0,-11,0,-17,28,-17,228.1371307373047,40.78345489501953,-1.544307827949524
1748938428591,-1678,-52,1945,0,-11,0,-17,28,-17,228.13548278808594,40.77280044555664,-1.5503501892089844
1748938428697,-1678,-52,1945,0,-11,0,-17,28,-17,228.13548278808594,40.77280044555664,-1.5503501892089844
1748938428698,-1678,-52,1945,0,-11,0,-17,28,-17,228.152587890625,40.78033447265625,-1.5457227230072021
1748938428806,-1678,-52,1945,0,-11,0,-17,28,-19,228.152587890625,40.78033447265625,-1.5457227230072021
1748938428806,-1678,-52,1945,0,-11,0,-17,28,-19,228.1563262939453,40.78673553466797,-1.5365564823150635
1748938428915,-1679,-52,1945,0,-11,0,-16,27,-17,228.1563262939453,40.78673553466797,-1.5365564823150635
1748938428916,-1679,-52,1945,0,-11,0,-16,27,-17,228.13351440429688,40.77949523925781,-1.5475965738296509
1748938429022,-1679,-52,1946,0,-11,0,-17,28,-17,228.13351440429688,40.77949523925781,-1.5475965738296509
1748938429023,-1679,-52,1946,0,-11,0,-17,28,-17,228.1209716796875,40.777442932128906,-1.5497674942016602
1748938429131,-1679,-52,1946,0,-11,0,-17,28,-17,228.12864685058594,40.781768798828125,-1.540470004081726
1748938429132,-1679,-52,1946,0,-11,0,-17,28,-19,228.12864685058594,40.781768798828125,-1.540470004081726
1748938429225,-1679,-52,1946,0,-11,0,-17,28,-17,228.12864685058594,40.781768798828125,-1.540470004081726
1748938429226,-1679,-52,1946,0,-11,0,-17,28,-17,228.1104278564453,40.77573776245117,-1.5487468242645264
1748938429333,-1679,-52,1946,0,-11,0,-17,28,-18,228.1104278564453,40.77573776245117,-1.5487468242645264
1748938429334,-1679,-52,1946,0,-11,0,-17,28,-18,228.12008666992188,40.779396057128906,-1.5433603525161743
1748938429440,-1679,-52,1946,0,-11,0,-17,28,-18,228.11837768554688,40.778507232666016,-1.5446412563323975
1748938429441,-1679,-52,1946,0,-11,0,-17,28,-18,228.11837768554688,40.778507232666016,-1.5446412563323975
1748938429564,-1679,-52,1946,0,-11,0,-17,28,-18,228.12820434570312,40.77599334716797,-1.5497692823410034
