timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,ex,ey,ez
1748938417799,-36,16,-986,4,-7,0,-9,20,33,119.99581146240234,2.0603396892547607,179.1409149169922
1748938417799,-36,16,-986,4,-7,0,-9,20,33,119.98381805419922,2.0584402084350586,179.1412811279297
1748938417892,-37,16,-986,4,-7,0,-8,19,32,119.98381805419922,2.0584402084350586,179.1412811279297
1748938417892,-37,16,-986,4,-7,0,-8,19,32,119.97555541992188,2.059582471847534,179.13616943359375
1748938418011,-37,16,-986,4,-7,0,-9,19,32,119.97555541992188,2.059582471847534,179.13616943359375
1748938418011,-37,16,-986,4,-7,0,-9,19,32,119.98860931396484,2.0517191886901855,179.13595581054688
1748938418114,-36,16,-986,4,-7,0,-8,19,32,119.98860931396484,2.0517191886901855,179.13595581054688
1748938418114,-36,16,-986,4,-7,0,-8,19,32,120.00115966796875,2.0436694622039795,179.13009643554688
1748938418220,-36,16,-986,4,-7,0,-8,19,32,120.00115966796875,2.0436694622039795,179.13009643554688
1748938418221,-36,16,-986,4,-7,0,-8,19,32,119.95825958251953,2.059664487838745,179.14112854003906
1748938418319,-36,16,-986,4,-7,0,-9,19,32,119.95825958251953,2.059664487838745,179.14112854003906
1748938418320,-36,16,-986,4,-7,0,-9,19,32,119.95106506347656,2.056033134460449,179.1383056640625
1748938418425,-36,16,-986,4,-7,0,-8,18,32,119.95106506347656,2.056033134460449,179.1383056640625
1748938418426,-36,16,-986,4,-7,0,-8,18,32,119.95491027832031,2.0527098178863525,179.12884521484375
1748938418530,-36,16,-986,4,-7,0,-8,19,32,119.95491027832031,2.0527098178863525,179.12884521484375
1748938418530,-36,16,-986,4,-7,0,-8,19,32,119.94479370117188,2.053807497024536,179.13140869140625
1748938418625,-36,16,-986,4,-7,0,-9,19,33,119.94479370117188,2.053807497024536,179.13140869140625
1748938418625,-36,16,-986,4,-7,0,-9,19,33,119.9495849609375,2.0486667156219482,179.1299285888672
1748938418733,-36,16,-986,4,-7,0,-9,19,34,119.9495849609375,2.0486667156219482,179.1299285888672
1748938418734,-36,16,-986,4,-7,0,-9,19,34,119.91703796386719,2.054326057434082,179.14212036132812
1748938418842,-36,16,-986,4,-7,0,-9,19,34,119.91703796386719,2.054326057434082,179.14212036132812
1748938418843,-36,16,-986,4,-7,0,-9,19,34,119.94657135009766,2.0473477840423584,179.12637329101562
1748938418954,-36,16,-986,4,-7,0,-9,19,32,119.94657135009766,2.0473477840423584,179.12637329101562
1748938418955,-36,16,-986,4,-7,0,-9,19,32,119.95325469970703,2.0462424755096436,179.12872314453125
1748938419043,-37,15,-986,4,-7,0,-8,19,32,119.95325469970703,2.0462424755096436,179.12872314453125
1748938419044,-37,15,-986,4,-7,0,-8,19,32,119.93264770507812,2.0585825443267822,179.13388061523438
1748938419152,-37,16,-986,4,-7,0,-8,19,33,119.93264770507812,2.0585825443267822,179.13388061523438
1748938419153,-37,16,-986,4,-7,0,-8,19,33,119.90442657470703,2.0682432651519775,179.13404846191406
1748938419280,-36,15,-985,4,-7,0,-9,20,33,119.90442657470703,2.0682432651519775,179.13404846191406
1748938419281,-36,15,-985,4,-7,0,-9,20,33,119.88076782226562,2.0754735469818115,179.1441192626953
1748938419377,-36,16,-986,4,-7,0,-9,19,33,119.88076782226562,2.0754735469818115,179.1441192626953
1748938419377,-36,16,-986,4,-7,0,-9,19,33,119.87297821044922,2.0645484924316406,179.14352416992188
1748938419514,-36,16,-986,4,-7,0,-9,19,33,119.87297821044922,2.0645484924316406,179.14352416992188
1748938419515,-36,16,-986,4,-7,0,-9,19,33,119.90686798095703,2.0483787059783936,179.1332244873047
1748938419608,-36,15,-986,4,-7,0,-9,20,33,119.90686798095703,2.0483787059783936,179.1332244873047
1748938419608,-36,15,-986,4,-7,0,-9,20,33,119.9110107421875,2.045473098754883,179.1357421875
1748938419685,-36,16,-986,4,-7,0,-9,19,33,119.9110107421875,2.045473098754883,179.1357421875
1748938419701,-36,16,-986,4,-7,0,-9,19,33,119.91639709472656,2.0415797233581543,179.13372802734375
1748938419778,-35,16,-986,4,-7,0,-8,19,33,119.91639709472656,2.0415797233581543,179.13372802734375
1748938419778,-35,16,-986,4,-7,0,-8,19,33,119.9074935913086,2.040538787841797,179.1324462890625
1748938419889,-37,15,-986,4,-7,0,-10,20,32,119.9074935913086,2.040538787841797,179.1324462890625
1748938419890,-37,15,-986,4,-7,0,-10,20,32,119.92414855957031,2.0354249477386475,179.1423797607422
1748938419981,-37,15,-986,4,-7,0,-9,19,31,119.92414855957031,2.0354249477386475,179.1423797607422
1748938419981,-37,15,-986,4,-7,0,-9,19,31,119.93449401855469,2.0421926975250244,179.1418914794922
1748938420088,-37,16,-986,4,-7,0,-9,19,32,119.93449401855469,2.0421926975250244,179.1418914794922
1748938420103,-37,16,-986,4,-7,0,-9,19,32,119.94207763671875,2.0447254180908203,179.1376953125
1748938420197,-36,15,-986,4,-7,0,-9,19,32,119.94207763671875,2.0447254180908203,179.1376953125
1748938420197,-36,15,-986,4,-7,0,-9,19,32,119.92095947265625,2.052172899246216,179.14230346679688
1748938420310,-36,15,-986,4,-7,0,-9,20,32,119.92095947265625,2.052172899246216,179.14230346679688
1748938420310,-36,15,-986,4,-7,0,-9,20,32,119.91648864746094,2.0449020862579346,179.14385986328125
1748938420402,-36,15,-986,4,-7,0,-8,19,33,119.91648864746094,2.0449020862579346,179.14385986328125
1748938420403,-36,15,-986,4,-7,0,-8,19,33,119.91229248046875,2.0406460762023926,179.14193725585938
1748938420513,-36,15,-986,4,-7,0,-10,20,33,119.91229248046875,2.0406460762023926,179.14193725585938
1748938420513,-36,15,-986,4,-7,0,-10,20,33,119.93408966064453,2.025451421737671,179.13856506347656
1748938420605,-36,15,-986,4,-7,0,-8,20,33,119.93408966064453,2.025451421737671,179.13856506347656
1748938420606,-36,15,-986,4,-7,0,-8,20,33,119.9344482421875,2.025669813156128,179.13589477539062
1748938420716,-36,15,-986,4,-7,0,-9,20,33,119.9344482421875,2.025669813156128,179.13589477539062
1748938420716,-36,15,-986,4,-7,0,-9,20,33,119.91851806640625,2.0285849571228027,179.1421356201172
1748938420820,-36,15,-986,4,-7,0,-9,20,33,119.91851806640625,2.0285849571228027,179.1421356201172
1748938420820,-36,15,-986,4,-7,0,-9,20,33,119.91819763183594,2.0260088443756104,179.14132690429688
1748938420944,-36,15,-986,4,-7,0,-8,19,33,119.91819763183594,2.0260088443756104,179.14132690429688
1748938420945,-36,15,-986,4,-7,0,-8,19,33,119.89712524414062,2.035160779953003,179.14105224609375
1748938421025,-36,15,-986,4,-7,0,-9,20,32,119.89712524414062,2.035160779953003,179.14105224609375
1748938421026,-36,15,-986,4,-7,0,-9,20,32,119.86051940917969,2.0438828468322754,179.1522674560547
1748938421147,-36,16,-986,4,-7,0,-9,20,32,119.86051940917969,2.0438828468322754,179.1522674560547
1748938421148,-36,16,-986,4,-7,0,-9,20,32,119.86920928955078,2.034167766571045,179.1472930908203
1748938421256,-36,16,-986,4,-7,0,-9,19,33,119.86920928955078,2.034167766571045,179.1472930908203
1748938421256,-36,16,-986,4,-7,0,-9,19,33,119.8780288696289,2.0272932052612305,179.1289520263672
1748938421352,-36,16,-986,4,-7,0,-8,19,32,119.8780288696289,2.0272932052612305,179.1289520263672
1748938421353,-36,16,-986,4,-7,0,-8,19,32,119.87725830078125,2.0215859413146973,179.1299591064453
1748938421445,-36,16,-986,4,-7,0,-9,19,33,119.87725830078125,2.0215859413146973,179.1299591064453
1748938421446,-36,16,-986,4,-7,0,-9,19,33,119.8829574584961,2.018608570098877,179.1192626953125
1748938421569,-36,16,-986,4,-7,0,-9,19,32,119.8829574584961,2.018608570098877,179.1192626953125
1748938421570,-36,16,-986,4,-7,0,-9,19,32,119.89057159423828,2.013205051422119,179.1171417236328
1748938421659,-36,16,-986,4,-7,0,-8,19,32,119.89057159423828,2.013205051422119,179.1171417236328
1748938421662,-36,16,-986,4,-7,0,-8,19,32,119.87744140625,2.0185327529907227,179.11839294433594
1748938421757,-37,16,-985,4,-7,0,-9,20,32,119.87744140625,2.0185327529907227,179.11839294433594
1748938421758,-37,16,-985,4,-7,0,-9,20,32,119.8657455444336,2.029024839401245,179.12753295898438
1748938421878,-34,16,-986,4,-7,0,-9,19,33,119.8657455444336,2.029024839401245,179.12753295898438
1748938421879,-34,16,-986,4,-7,0,-9,19,33,119.86141204833984,2.032809257507324,179.12013244628906
1748938421971,-38,16,-985,4,-7,0,-9,19,33,119.86141204833984,2.032809257507324,179.12013244628906
1748938421972,-38,16,-985,4,-7,0,-9,19,33,119.86103057861328,2.023172616958618,179.1199493408203
1748938422080,-36,15,-985,4,-7,0,-8,19,32,119.86103057861328,2.023172616958618,179.1199493408203
1748938422080,-36,15,-985,4,-7,0,-8,19,32,119.86471557617188,2.017489194869995,179.11795043945312
1748938422159,-36,15,-985,4,-7,0,-9,19,31,119.86471557617188,2.017489194869995,179.11795043945312
1748938422159,-36,15,-985,4,-7,0,-9,19,31,119.85556030273438,2.0275049209594727,179.130126953125
1748938422267,-36,16,-986,4,-7,0,-8,19,34,119.85556030273438,2.0275049209594727,179.130126953125
1748938422267,-36,16,-986,4,-7,0,-8,19,34,119.84870910644531,2.0383846759796143,179.12786865234375
1748938422375,-38,14,-985,4,-7,0,-9,20,34,119.84870910644531,2.0383846759796143,179.12786865234375
1748938422375,-38,14,-985,4,-7,0,-9,20,34,119.86475372314453,2.0529916286468506,179.1455535888672
1748938422484,-38,14,-985,4,-7,0,-8,19,33,119.86475372314453,2.0529916286468506,179.1455535888672
1748938422484,-38,14,-985,4,-7,0,-8,19,33,119.85482788085938,2.0771706104278564,179.15675354003906
1748938422576,-33,16,-985,4,-7,0,-9,19,32,119.85482788085938,2.0771706104278564,179.15675354003906
1748938422576,-33,16,-985,4,-7,0,-9,19,32,119.8530502319336,2.074655294418335,179.16558837890625
1748938422699,-33,16,-985,4,-7,0,-9,19,32,119.8710708618164,2.0838656425476074,179.16087341308594
1748938422699,-37,15,-986,4,-7,0,-9,19,33,119.8710708618164,2.0838656425476074,179.16087341308594
1748938422795,-37,15,-986,4,-7,0,-9,19,32,119.8710708618164,2.0838656425476074,179.16087341308594
1748938422795,-37,15,-986,4,-7,0,-9,19,32,119.87889099121094,2.076702356338501,179.15806579589844
1748938422888,-37,15,-985,4,-7,0,-8,20,32,119.87889099121094,2.076702356338501,179.15806579589844
1748938422889,-37,15,-985,4,-7,0,-8,20,32,119.85157775878906,2.0852057933807373,179.1617889404297
1748938422996,-36,15,-986,4,-7,0,-8,19,33,119.85157775878906,2.0852057933807373,179.1617889404297
1748938422996,-36,15,-986,4,-7,0,-8,19,33,119.83635711669922,2.0876502990722656,179.1565399169922
1748938423105,-36,15,-986,4,-7,0,-9,20,33,119.83635711669922,2.0876502990722656,179.1565399169922
1748938423105,-36,15,-986,4,-7,0,-9,20,33,119.81591033935547,2.0821924209594727,179.16127014160156
1748938423214,-36,15,-986,4,-7,0,-9,20,33,119.80696105957031,2.077502727508545,179.15464782714844
1748938423214,-36,16,-986,4,-7,0,-8,19,32,119.80696105957031,2.077502727508545,179.15464782714844
1748938423307,-36,15,-985,4,-7,0,-8,19,32,119.80696105957031,2.077502727508545,179.15464782714844
1748938423308,-36,15,-985,4,-7,0,-8,19,32,119.8043441772461,2.0710058212280273,179.1500244140625
1748938423417,-36,15,-985,4,-7,0,-8,19,32,119.78265380859375,2.069777011871338,179.15122985839844
1748938423418,-36,15,-985,4,-7,0,-8,19,32,119.78265380859375,2.069777011871338,179.15122985839844
1748938423526,-36,15,-985,4,-7,0,-9,19,32,119.78265380859375,2.069777011871338,179.15122985839844
1748938423527,-36,15,-985,4,-7,0,-9,19,32,119.79295349121094,2.0552310943603516,179.14663696289062
1748938423619,-36,15,-985,4,-7,0,-9,19,32,119.79295349121094,2.0552310943603516,179.14663696289062
1748938423620,-36,15,-985,4,-7,0,-9,19,32,119.79054260253906,2.0516340732574463,179.14231872558594
1748938423729,-36,15,-985,4,-7,0,-9,19,32,119.78667449951172,2.0492665767669678,179.1392364501953
1748938423729,-36,15,-985,4,-7,0,-9,19,33,119.78667449951172,2.0492665767669678,179.1392364501953
1748938423836,-36,15,-985,4,-7,0,-9,19,32,119.78667449951172,2.0492665767669678,179.1392364501953
1748938423837,-36,15,-985,4,-7,0,-9,19,32,119.7926025390625,2.042233467102051,179.13858032226562
1748938423944,-36,15,-985,4,-7,0,-9,19,33,119.7926025390625,2.042233467102051,179.13858032226562
1748938423945,-36,15,-985,4,-7,0,-9,19,33,119.80484771728516,2.0356132984161377,179.1344757080078
1748938424037,-36,15,-985,4,-7,0,-8,19,32,119.80484771728516,2.0356132984161377,179.1344757080078
1748938424037,-36,15,-985,4,-7,0,-8,19,32,119.79095458984375,2.041149139404297,179.13719177246094
1748938424147,-36,15,-985,4,-7,0,-8,20,33,119.79095458984375,2.041149139404297,179.13719177246094
1748938424148,-36,15,-985,4,-7,0,-8,20,33,119.77727508544922,2.0479536056518555,179.140869140625
1748938424254,-36,16,-986,4,-7,0,-9,19,34,119.77727508544922,2.0479536056518555,179.140869140625
1748938424255,-36,16,-986,4,-7,0,-9,19,34,119.77735900878906,2.048591136932373,179.1374969482422
1748938424347,-36,16,-986,4,-7,0,-9,19,32,119.77735900878906,2.048591136932373,179.1374969482422
1748938424347,-36,16,-986,4,-7,0,-9,19,32,119.77664947509766,2.0510141849517822,179.134521484375
1748938424456,-36,16,-986,4,-7,0,-9,19,32,119.77664947509766,2.0510141849517822,179.134521484375
1748938424456,-36,16,-986,4,-7,0,-9,19,32,119.77210235595703,2.0529634952545166,179.13565063476562
1748938424563,-36,16,-986,4,-7,0,-9,19,32,119.77210235595703,2.0529634952545166,179.13565063476562
1748938424564,-36,16,-986,4,-7,0,-9,19,32,119.7677001953125,2.053882360458374,179.13674926757812
1748938424674,-36,16,-986,4,-7,0,-8,19,32,119.7677001953125,2.053882360458374,179.13674926757812
1748938424674,-36,16,-986,4,-7,0,-8,19,32,119.784423828125,2.0488927364349365,179.12814331054688
1748938424768,-36,16,-986,4,-7,0,-9,19,33,119.784423828125,2.0488927364349365,179.12814331054688
1748938424769,-36,16,-986,4,-7,0,-9,19,33,119.7860336303711,2.0500006675720215,179.1276092529297
1748938424877,-37,15,-985,4,-7,0,-8,19,33,119.7860336303711,2.0500006675720215,179.1276092529297
1748938424878,-37,15,-985,4,-7,0,-8,19,33,119.78675079345703,2.0540871620178223,179.12841796875
1748938424999,-37,15,-985,4,-7,0,-9,19,32,119.78675079345703,2.0540871620178223,179.12841796875
1748938425000,-37,15,-985,4,-7,0,-9,19,32,119.77388000488281,2.0609986782073975,179.13807678222656
1748938425094,-37,15,-985,4,-7,0,-8,19,33,119.77388000488281,2.0609986782073975,179.13807678222656
1748938425094,-37,15,-985,4,-7,0,-8,19,33,119.77084350585938,2.066551923751831,179.13336181640625
1748938425188,-37,15,-985,4,-7,0,-9,19,34,119.77084350585938,2.066551923751831,179.13336181640625
1748938425188,-37,15,-985,4,-7,0,-9,19,34,119.7918472290039,2.0601511001586914,179.1276397705078
1748938425281,-37,15,-985,4,-7,0,-9,19,34,119.7918472290039,2.0601511001586914,179.1276397705078
1748938425281,-37,15,-985,4,-7,0,-9,19,34,119.81596374511719,2.0545730590820312,179.12484741210938
1748938425375,-37,15,-985,4,-7,0,-9,19,33,119.81596374511719,2.0545730590820312,179.12484741210938
1748938425376,-37,15,-985,4,-7,0,-9,19,33,119.81462860107422,2.0581600666046143,179.1309814453125
1748938425484,-38,15,-985,4,-7,0,-8,19,32,119.81462860107422,2.0581600666046143,179.1309814453125
1748938425484,-38,15,-985,4,-7,0,-8,19,32,119.82252502441406,2.076310157775879,179.13258361816406
1748938425605,-38,15,-985,4,-7,0,-8,19,32,119.80901336669922,2.0814168453216553,179.1397247314453
1748938425606,-37,15,-986,4,-7,0,-8,19,32,119.80901336669922,2.0814168453216553,179.1397247314453
1748938425699,-37,15,-986,4,-7,0,-9,19,32,119.80901336669922,2.0814168453216553,179.1397247314453
1748938425699,-37,15,-986,4,-7,0,-9,19,32,119.8119125366211,2.08243727684021,179.14205932617188
1748938425809,-37,15,-986,4,-7,0,-9,19,32,119.8119125366211,2.08243727684021,179.14205932617188
1748938425822,-37,15,-986,4,-7,0,-9,19,32,119.81636810302734,2.0837531089782715,179.141357421875
1748938425901,-36,16,-986,4,-7,0,-8,18,33,119.81636810302734,2.0837531089782715,179.141357421875
1748938425901,-36,16,-986,4,-7,0,-8,18,33,119.8132095336914,2.074483633041382,179.1305389404297
1748938426010,-36,16,-986,4,-7,0,-9,19,33,119.8132095336914,2.074483633041382,179.1305389404297
1748938426011,-36,16,-986,4,-7,0,-9,19,33,119.81997680664062,2.053762912750244,179.1343536376953
1748938426132,-36,16,-986,4,-7,0,-9,19,33,119.7908935546875,2.0552163124084473,179.13768005371094
1748938426133,-36,16,-986,4,-7,0,-8,20,33,119.7908935546875,2.0552163124084473,179.13768005371094
1748938426274,-36,16,-986,4,-7,0,-8,20,33,119.75318908691406,2.0677719116210938,179.14097595214844
1748938426275,-37,16,-985,4,-7,0,-8,19,32,119.75318908691406,2.0677719116210938,179.14097595214844
1748938426351,-37,16,-985,4,-7,0,-9,20,31,119.75318908691406,2.0677719116210938,179.14097595214844
1748938426352,-37,16,-985,4,-7,0,-9,20,31,119.74031066894531,2.075181484222412,179.13755798339844
1748938426430,-37,16,-985,4,-7,0,-8,19,32,119.74031066894531,2.075181484222412,179.13755798339844
1748938426431,-37,16,-985,4,-7,0,-8,19,32,119.73284912109375,2.075787305831909,179.13754272460938
1748938426539,-37,16,-985,4,-7,0,-9,20,33,119.73284912109375,2.075787305831909,179.13754272460938
1748938426539,-37,16,-985,4,-7,0,-9,20,33,119.72456359863281,2.0782558917999268,179.1351776123047
1748938426646,-36,16,-985,4,-7,0,-9,19,33,119.72456359863281,2.0782558917999268,179.1351776123047
1748938426646,-36,16,-985,4,-7,0,-9,19,33,119.7212142944336,2.073657274246216,179.13270568847656
1748938426755,-36,16,-985,4,-7,0,-8,20,33,119.7212142944336,2.073657274246216,179.13270568847656
1748938426756,-36,16,-985,4,-7,0,-8,20,33,119.71686553955078,2.0720736980438232,179.13072204589844
1748938426833,-36,15,-986,4,-7,0,-9,19,34,119.71686553955078,2.0720736980438232,179.13072204589844
1748938426833,-36,15,-986,4,-7,0,-9,19,34,119.691650390625,2.074765682220459,179.13705444335938
1748938426958,-36,15,-986,4,-7,0,-9,19,34,119.691650390625,2.074765682220459,179.13705444335938
1748938426958,-36,15,-986,4,-7,0,-9,19,34,119.70794677734375,2.060854434967041,179.13339233398438
1748938427051,-36,16,-986,4,-7,0,-9,19,33,119.70794677734375,2.060854434967041,179.13339233398438
1748938427051,-36,16,-986,4,-7,0,-9,19,33,119.71533966064453,2.052767753601074,179.13156127929688
1748938427174,-36,16,-986,4,-7,0,-9,19,33,119.72793579101562,2.0458006858825684,179.12884521484375
1748938427174,-37,16,-986,4,-7,0,-8,19,33,119.72793579101562,2.0458006858825684,179.12884521484375
1748938427253,-36,16,-986,4,-7,0,-10,19,32,119.72793579101562,2.0458006858825684,179.12884521484375
1748938427253,-36,16,-986,4,-7,0,-10,19,32,119.7285385131836,2.043704032897949,179.1312255859375
1748938427377,-36,16,-985,4,-7,0,-8,19,33,119.7285385131836,2.043704032897949,179.1312255859375
1748938427377,-36,16,-985,4,-7,0,-8,19,33,119.72846221923828,2.037092447280884,179.12948608398438
1748938427454,-36,16,-985,4,-7,0,-8,19,33,119.72846221923828,2.037092447280884,179.12948608398438
1748938427454,-36,16,-985,4,-7,0,-8,19,33,119.72659301757812,2.0433623790740967,179.1263885498047
1748938427578,-36,16,-986,4,-7,0,-7,19,33,119.72659301757812,2.0433623790740967,179.1263885498047
1748938427578,-36,16,-986,4,-7,0,-7,19,33,119.67955780029297,2.0703446865081787,179.13841247558594
1748938427672,-37,16,-986,4,-7,0,-8,19,33,119.67955780029297,2.0703446865081787,179.13841247558594
1748938427673,-37,16,-986,4,-7,0,-8,19,33,119.72499084472656,2.044398546218872,179.12875366210938
1748938427782,-37,15,-986,4,-7,0,-8,19,34,119.72499084472656,2.044398546218872,179.12875366210938
1748938427782,-37,15,-986,4,-7,0,-8,19,34,119.69053649902344,2.066582679748535,179.13267517089844
1748938427891,-37,15,-986,4,-7,0,-8,19,33,119.69053649902344,2.066582679748535,179.13267517089844
1748938427891,-37,15,-986,4,-7,0,-8,19,33,119.68638610839844,2.0709502696990967,179.1321258544922
1748938427990,-37,15,-986,4,-7,0,-9,20,34,119.68638610839844,2.0709502696990967,179.1321258544922
1748938427991,-37,15,-986,4,-7,0,-9,20,34,119.67428588867188,2.074465036392212,179.1382293701172
1748938428092,-36,16,-986,4,-7,0,-10,19,34,119.67428588867188,2.074465036392212,179.1382293701172
1748938428092,-36,16,-986,4,-7,0,-10,19,34,119.69953918457031,2.056675910949707,179.12510681152344
1748938428215,-37,15,-986,4,-7,0,-9,20,32,119.69953918457031,2.056675910949707,179.12510681152344
1748938428215,-37,15,-986,4,-7,0,-9,20,32,119.69507598876953,2.063781499862671,179.135498046875
1748938428311,-36,16,-986,4,-7,0,-8,20,33,119.69507598876953,2.063781499862671,179.135498046875
1748938428311,-36,16,-986,4,-7,0,-8,20,33,119.642333984375,2.081617832183838,179.14285278320312
1748938428408,-36,15,-985,4,-7,0,-9,20,35,119.642333984375,2.081617832183838,179.14285278320312
1748938428408,-36,15,-985,4,-7,0,-9,20,35,119.60448455810547,2.084909200668335,179.14065551757812
1748938428515,-36,15,-985,4,-7,0,-8,20,32,119.60448455810547,2.084909200668335,179.14065551757812
1748938428516,-36,15,-985,4,-7,0,-8,20,32,119.57991027832031,2.0731945037841797,179.15208435058594
1748938428620,-36,16,-985,4,-7,0,-8,19,33,119.57991027832031,2.0731945037841797,179.15208435058594
1748938428621,-36,16,-985,4,-7,0,-8,19,33,119.56855773925781,2.0713579654693604,179.1465301513672
1748938428717,-36,16,-985,4,-7,0,-9,19,33,119.56855773925781,2.0713579654693604,179.1465301513672
1748938428718,-36,16,-985,4,-7,0,-9,19,33,119.55474090576172,2.0718612670898438,179.14483642578125
1748938428824,-36,16,-985,4,-7,0,-8,19,33,119.55474090576172,2.0718612670898438,179.14483642578125
1748938428824,-36,16,-985,4,-7,0,-8,19,33,119.5307846069336,2.074737310409546,179.1483612060547
1748938428935,-36,16,-985,4,-7,0,-8,20,33,119.5307846069336,2.074737310409546,179.1483612060547
1748938428935,-36,16,-985,4,-7,0,-8,20,33,119.51030731201172,2.0758249759674072,179.1497344970703
1748938429024,-37,16,-986,4,-7,0,-8,20,32,119.51030731201172,2.0758249759674072,179.1497344970703
1748938429044,-37,16,-986,4,-7,0,-8,20,32,119.48059844970703,2.0834410190582275,179.14981079101562
1748938429132,-36,16,-986,4,-7,0,-9,20,33,119.48059844970703,2.0834410190582275,179.14981079101562
1748938429133,-36,16,-986,4,-7,0,-9,20,33,119.44222259521484,2.0871164798736572,179.1513671875
1748938429245,-37,16,-986,4,-7,0,-9,20,32,119.44222259521484,2.0871164798736572,179.1513671875
1748938429246,-37,16,-986,4,-7,0,-9,20,32,119.41532897949219,2.089608669281006,179.14878845214844
1748938429352,-37,16,-986,4,-7,0,-10,20,32,119.41532897949219,2.089608669281006,179.14878845214844
1748938429352,-37,16,-986,4,-7,0,-10,20,32,119.43694305419922,2.067506790161133,179.13955688476562
1748938429459,-36,16,-985,4,-7,0,-8,19,33,119.43694305419922,2.067506790161133,179.13955688476562
1748938429460,-36,16,-985,4,-7,0,-8,19,33,119.42912292480469,2.0735881328582764,179.1300048828125
1748938429565,-35,16,-986,4,-7,0,-8,20,33,119.42912292480469,2.0735881328582764,179.1300048828125
1748938429565,-35,16,-986,4,-7,0,-8,20,33,119.4250259399414,2.064176082611084,179.13316345214844
1748938429673,-38,16,-986,4,-7,0,-9,20,33,119.4250259399414,2.064176082611084,179.13316345214844
1748938429674,-38,16,-986,4,-7,0,-9,20,33,119.38911437988281,2.078195571899414,179.13470458984375
1748938429797,-38,16,-986,4,-7,0,-8,19,34,119.38911437988281,2.078195571899414,179.13470458984375
1748938429798,-38,16,-986,4,-7,0,-8,19,34,119.3836898803711,2.0980641841888428,179.12319946289062
1748938429875,-38,15,-986,4,-7,0,-8,20,32,119.3836898803711,2.0980641841888428,179.12319946289062
1748938429875,-38,15,-986,4,-7,0,-8,20,32,119.36149597167969,2.1155011653900146,179.13136291503906
1748938429986,-35,16,-986,4,-7,0,-9,19,32,119.36149597167969,2.1155011653900146,179.13136291503906
1748938429987,-35,16,-986,4,-7,0,-9,19,32,119.34245300292969,2.1091041564941406,179.1324920654297
1748938430081,-37,16,-986,4,-7,0,-8,19,32,119.34245300292969,2.1091041564941406,179.1324920654297
1748938430081,-37,16,-986,4,-7,0,-8,19,32,119.34197998046875,2.1043663024902344,179.1300506591797
1748938430189,-37,16,-986,4,-7,0,-8,19,32,119.32400512695312,2.066197395324707,179.1251220703125
1748938430190,-39,15,-986,4,-7,0,-8,19,32,119.32400512695312,2.066197395324707,179.1251220703125
1748938430294,-36,16,-986,4,-7,0,-8,19,32,119.32400512695312,2.066197395324707,179.1251220703125
1748938430294,-36,16,-986,4,-7,0,-8,19,32,119.31660461425781,2.080552101135254,179.13011169433594
1748938430390,-34,16,-985,4,-7,0,-9,19,32,119.31660461425781,2.080552101135254,179.13011169433594
1748938430391,-34,16,-985,4,-7,0,-9,19,32,119.30264282226562,2.058090925216675,179.13150024414062
1748938430482,-34,16,-986,4,-7,0,-8,19,33,119.30264282226562,2.058090925216675,179.13150024414062
